node_id	coding	meaning	parent_id	depth	top_branch_id	top_branch_code	selectable	is_target_code
12510	C088	C08.8 Overlapping lesion of major salivary glands	12480	4	20	Chapter II	Y	Y
12520	C089	C08.9 Major salivary gland, unspecified	12480	4	20	Chapter II	Y	Y
12540	C090	C09.0 Tonsillar fossa	12530	4	20	Chapter II	Y	Y
12550	C091	C09.1 Tonsillar pillar (anterior) (posterior)	12530	4	20	Chapter II	Y	Y
12560	C098	C09.8 Overlapping lesion of tonsil	12530	4	20	Chapter II	Y	Y
12570	C099	C09.9 Tonsil, unspecified	12530	4	20	Chapter II	Y	Y
12590	C100	C10.0 Vallecula	12580	4	20	Chapter II	Y	Y
12600	C101	C10.1 Anterior surface of epiglottis	12580	4	20	Chapter II	Y	Y
12610	C102	C10.2 Lateral wall of oropharynx	12580	4	20	Chapter II	Y	Y
12620	C103	C10.3 Posterior wall of oropharynx	12580	4	20	Chapter II	Y	Y
12630	C104	C10.4 Branchial cleft	12580	4	20	Chapter II	Y	Y
12640	C108	C10.8 Overlapping lesion of oropharynx	12580	4	20	Chapter II	Y	Y
12650	C109	C10.9 Oropharynx, unspecified	12580	4	20	Chapter II	Y	Y
12670	C110	C11.0 Superior wall of nasopharynx	12660	4	20	Chapter II	Y	Y
12680	C111	C11.1 Posterior wall of nasopharynx	12660	4	20	Chapter II	Y	Y
12690	C112	C11.2 Lateral wall of nasopharynx	12660	4	20	Chapter II	Y	Y
12700	C113	C11.3 Anterior wall of nasopharynx	12660	4	20	Chapter II	Y	Y
12710	C118	C11.8 Overlapping lesion of nasopharynx	12660	4	20	Chapter II	Y	Y
12720	C119	C11.9 Nasopharynx, unspecified	12660	4	20	Chapter II	Y	Y
12750	C130	C13.0 Postcricoid region	12740	4	20	Chapter II	Y	Y
12760	C131	C13.1 Aryepiglottic fold, hypopharyngeal aspect	12740	4	20	Chapter II	Y	Y
12770	C132	C13.2 Posterior wall of hypopharynx	12740	4	20	Chapter II	Y	Y
12780	C138	C13.8 Overlapping lesion of hypopharynx	12740	4	20	Chapter II	Y	Y
12790	C139	C13.9 Hypopharynx, unspecified	12740	4	20	Chapter II	Y	Y
12810	C140	C14.0 Pharynx, unspecified	12800	4	20	Chapter II	Y	Y
12820	C142	C14.2 Waldeyer's ring	12800	4	20	Chapter II	Y	Y
12830	C148	C14.8 Overlapping lesion of lip, oral cavity and pharynx	12800	4	20	Chapter II	Y	Y
12850	C150	C15.0 Cervical part of oesophagus	12840	4	20	Chapter II	Y	Y
12860	C151	C15.1 Thoracic part of oesophagus	12840	4	20	Chapter II	Y	Y
12870	C152	C15.2 Abdominal part of oesophagus	12840	4	20	Chapter II	Y	Y
12880	C153	C15.3 Upper third of oesophagus	12840	4	20	Chapter II	Y	Y
12890	C154	C15.4 Middle third of oesophagus	12840	4	20	Chapter II	Y	Y
12900	C155	C15.5 Lower third of oesophagus	12840	4	20	Chapter II	Y	Y
12910	C158	C15.8 Overlapping lesion of oesophagus	12840	4	20	Chapter II	Y	Y
12920	C159	C15.9 Oesophagus, unspecified	12840	4	20	Chapter II	Y	Y
12940	C160	C16.0 Cardia	12930	4	20	Chapter II	Y	Y
12950	C161	C16.1 Fundus of stomach	12930	4	20	Chapter II	Y	Y
12960	C162	C16.2 Body of stomach	12930	4	20	Chapter II	Y	Y
12970	C163	C16.3 Pyloric antrum	12930	4	20	Chapter II	Y	Y
12980	C164	C16.4 Pylorus	12930	4	20	Chapter II	Y	Y
12990	C165	C16.5 Lesser curvature of stomach, unspecified	12930	4	20	Chapter II	Y	Y
13000	C166	C16.6 Greater curvature of stomach, unspecified	12930	4	20	Chapter II	Y	Y
13010	C168	C16.8 Overlapping lesion of stomach	12930	4	20	Chapter II	Y	Y
13020	C169	C16.9 Stomach, unspecified	12930	4	20	Chapter II	Y	Y
13040	C170	C17.0 Duodenum	13030	4	20	Chapter II	Y	Y
13050	C171	C17.1 Jejunum	13030	4	20	Chapter II	Y	Y
13060	C172	C17.2 Ileum	13030	4	20	Chapter II	Y	Y
13070	C173	C17.3 Meckel's diverticulum	13030	4	20	Chapter II	Y	Y
13080	C178	C17.8 Overlapping lesion of small intestine	13030	4	20	Chapter II	Y	Y
13090	C179	C17.9 Small intestine, unspecified	13030	4	20	Chapter II	Y	Y
13110	C180	C18.0 Caecum	13100	4	20	Chapter II	Y	Y
13120	C181	C18.1 Appendix	13100	4	20	Chapter II	Y	Y
13130	C182	C18.2 Ascending colon	13100	4	20	Chapter II	Y	Y
13140	C183	C18.3 Hepatic flexure	13100	4	20	Chapter II	Y	Y
13150	C184	C18.4 Transverse colon	13100	4	20	Chapter II	Y	Y
13160	C185	C18.5 Splenic flexure	13100	4	20	Chapter II	Y	Y
13170	C186	C18.6 Descending colon	13100	4	20	Chapter II	Y	Y
13180	C187	C18.7 Sigmoid colon	13100	4	20	Chapter II	Y	Y
13190	C188	C18.8 Overlapping lesion of colon	13100	4	20	Chapter II	Y	Y
13200	C189	C18.9 Colon, unspecified	13100	4	20	Chapter II	Y	Y
13240	C210	C21.0 Anus, unspecified	13230	4	20	Chapter II	Y	Y
13250	C211	C21.1 Anal canal	13230	4	20	Chapter II	Y	Y
13260	C212	C21.2 Cloacogenic zone	13230	4	20	Chapter II	Y	Y
13270	C218	C21.8 Overlapping lesion of rectum, anus and anal canal	13230	4	20	Chapter II	Y	Y
13290	C220	C22.0 Liver cell carcinoma	13280	4	20	Chapter II	Y	Y
13300	C221	C22.1 Intrahepatic bile duct carcinoma	13280	4	20	Chapter II	Y	Y
13310	C222	C22.2 Hepatoblastoma	13280	4	20	Chapter II	Y	Y
13320	C223	C22.3 Angiosarcoma of liver	13280	4	20	Chapter II	Y	Y
13330	C224	C22.4 Other sarcomas of liver	13280	4	20	Chapter II	Y	Y
13340	C227	C22.7 Other specified carcinomas of liver	13280	4	20	Chapter II	Y	Y
13350	C229	C22.9 Liver, unspecified	13280	4	20	Chapter II	Y	Y
13380	C240	C24.0 Extrahepatic bile duct	13370	4	20	Chapter II	Y	Y
13390	C241	C24.1 Ampulla of Vater	13370	4	20	Chapter II	Y	Y
13400	C248	C24.8 Overlapping lesion of biliary tract	13370	4	20	Chapter II	Y	Y
13410	C249	C24.9 Biliary tract, unspecified	13370	4	20	Chapter II	Y	Y
13430	C250	C25.0 Head of pancreas	13420	4	20	Chapter II	Y	Y
13440	C251	C25.1 Body of pancreas	13420	4	20	Chapter II	Y	Y
13450	C252	C25.2 Tail of pancreas	13420	4	20	Chapter II	Y	Y
13460	C253	C25.3 Pancreatic duct	13420	4	20	Chapter II	Y	Y
13470	C254	C25.4 Endocrine pancreas	13420	4	20	Chapter II	Y	Y
13480	C257	C25.7 Other parts of pancreas	13420	4	20	Chapter II	Y	Y
13490	C258	C25.8 Overlapping lesion of pancreas	13420	4	20	Chapter II	Y	Y
13500	C259	C25.9 Pancreas, unspecified	13420	4	20	Chapter II	Y	Y
13520	C260	C26.0 Intestinal tract, part unspecified	13510	4	20	Chapter II	Y	Y
13530	C261	C26.1 Spleen	13510	4	20	Chapter II	Y	Y
13540	C268	C26.8 Overlapping lesion of digestive system	13510	4	20	Chapter II	Y	Y
13550	C269	C26.9 Ill-defined sites within the digestive system	13510	4	20	Chapter II	Y	Y
13570	C300	C30.0 Nasal cavity	13560	4	20	Chapter II	Y	Y
13580	C301	C30.1 Middle ear	13560	4	20	Chapter II	Y	Y
13600	C310	C31.0 Maxillary sinus	13590	4	20	Chapter II	Y	Y
13610	C311	C31.1 Ethmoidal sinus	13590	4	20	Chapter II	Y	Y
13620	C312	C31.2 Frontal sinus	13590	4	20	Chapter II	Y	Y
13630	C313	C31.3 Sphenoidal sinus	13590	4	20	Chapter II	Y	Y
13640	C318	C31.8 Overlapping lesion of accessory sinuses	13590	4	20	Chapter II	Y	Y
13650	C319	C31.9 Accessory sinus, unspecified	13590	4	20	Chapter II	Y	Y
13670	C320	C32.0 Glottis	13660	4	20	Chapter II	Y	Y
13680	C321	C32.1 Supraglottis	13660	4	20	Chapter II	Y	Y
13690	C322	C32.2 Subglottis	13660	4	20	Chapter II	Y	Y
13700	C323	C32.3 Laryngeal cartilage	13660	4	20	Chapter II	Y	Y
13710	C328	C32.8 Overlapping lesion of larynx	13660	4	20	Chapter II	Y	Y
13720	C329	C32.9 Larynx, unspecified	13660	4	20	Chapter II	Y	Y
13750	C340	C34.0 Main bronchus	13740	4	20	Chapter II	Y	Y
13760	C341	C34.1 Upper lobe, bronchus or lung	13740	4	20	Chapter II	Y	Y
13770	C342	C34.2 Middle lobe, bronchus or lung	13740	4	20	Chapter II	Y	Y
13780	C343	C34.3 Lower lobe, bronchus or lung	13740	4	20	Chapter II	Y	Y
13790	C348	C34.8 Overlapping lesion of bronchus and lung	13740	4	20	Chapter II	Y	Y
13800	C349	C34.9 Bronchus or lung, unspecified	13740	4	20	Chapter II	Y	Y
13830	C380	C38.0 Heart	13820	4	20	Chapter II	Y	Y
13840	C381	C38.1 Anterior mediastinum	13820	4	20	Chapter II	Y	Y
13850	C382	C38.2 Posterior mediastinum	13820	4	20	Chapter II	Y	Y
13860	C383	C38.3 Mediastinum, part unspecified	13820	4	20	Chapter II	Y	Y
13870	C384	C38.4 Pleura	13820	4	20	Chapter II	Y	Y
13880	C388	C38.8 Overlapping lesion of heart, mediastinum and pleura	13820	4	20	Chapter II	Y	Y
13900	C390	C39.0 Upper respiratory tract, part unspecified	13890	4	20	Chapter II	Y	Y
13910	C398	C39.8 Overlapping lesion of respiratory and intrathoracic organs	13890	4	20	Chapter II	Y	Y
13920	C399	C39.9 Ill-defined sites within the respiratory system	13890	4	20	Chapter II	Y	Y
13940	C400	C40.0 Scapula and long bones of upper limb	13930	4	20	Chapter II	Y	Y
13950	C401	C40.1 Short bones of upper limb	13930	4	20	Chapter II	Y	Y
13960	C402	C40.2 Long bones of lower limb	13930	4	20	Chapter II	Y	Y
13970	C403	C40.3 Short bones of lower limb	13930	4	20	Chapter II	Y	Y
13980	C408	C40.8 Overlapping lesion of bone and articular cartilage of limbs	13930	4	20	Chapter II	Y	Y
13990	C409	C40.9 Bone and articular cartilage of limb, unspecified	13930	4	20	Chapter II	Y	Y
14010	C410	C41.0 Bones of skull and face	14000	4	20	Chapter II	Y	Y
14020	C411	C41.1 Mandible	14000	4	20	Chapter II	Y	Y
14030	C412	C41.2 Vertebral column	14000	4	20	Chapter II	Y	Y
14040	C413	C41.3 Ribs, sternum and clavicle	14000	4	20	Chapter II	Y	Y
14050	C414	C41.4 Pelvic bones, sacrum and coccyx	14000	4	20	Chapter II	Y	Y
14060	C418	C41.8 Overlapping lesion of bone and articular cartilage	14000	4	20	Chapter II	Y	Y
14070	C419	C41.9 Bone and articular cartilage, unspecified	14000	4	20	Chapter II	Y	Y
14090	C420	C42.0 hematopoietic and reticuloendothelial systems: blood (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14100	C421	C42.1 hematopoietic and reticuloendothelial systems: bone marrow (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14110	C422	C42.2 hematopoietic and reticuloendothelial systems: spleen (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14120	C423	C42.3 hematopoietic and reticuloendothelial systems: Reticuloendothelial system, NOS (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14130	C424	C42.4 hematopoietic and reticuloendothelial systems: Hematopoietic system, NOS  (ICD-O-3 specific)	14080	4	20	Chapter II	Y	Y
14150	C430	C43.0 Malignant melanoma of lip	14140	4	20	Chapter II	Y	Y
14160	C431	C43.1 Malignant melanoma of eyelid, including canthus	14140	4	20	Chapter II	Y	Y
14170	C432	C43.2 Malignant melanoma of ear and external auricular canal	14140	4	20	Chapter II	Y	Y
14180	C433	C43.3 Malignant melanoma of other and unspecified parts of face	14140	4	20	Chapter II	Y	Y
14190	C434	C43.4 Malignant melanoma of scalp and neck	14140	4	20	Chapter II	Y	Y
14200	C435	C43.5 Malignant melanoma of trunk	14140	4	20	Chapter II	Y	Y
14210	C436	C43.6 Malignant melanoma of upper limb, including shoulder	14140	4	20	Chapter II	Y	Y
14220	C437	C43.7 Malignant melanoma of lower limb, including hip	14140	4	20	Chapter II	Y	Y
14230	C438	C43.8 Overlapping malignant melanoma of skin	14140	4	20	Chapter II	Y	Y
14240	C439	C43.9 Malignant melanoma of skin, unspecified	14140	4	20	Chapter II	Y	Y
14260	C440	C44.0 Skin of lip	14250	4	20	Chapter II	Y	Y
14270	C441	C44.1 Skin of eyelid, including canthus	14250	4	20	Chapter II	Y	Y
14280	C442	C44.2 Skin of ear and external auricular canal	14250	4	20	Chapter II	Y	Y
14290	C443	C44.3 Skin of other and unspecified parts of face	14250	4	20	Chapter II	Y	Y
14300	C444	C44.4 Skin of scalp and neck	14250	4	20	Chapter II	Y	Y
14310	C445	C44.5 Skin of trunk	14250	4	20	Chapter II	Y	Y
14320	C446	C44.6 Skin of upper limb, including shoulder	14250	4	20	Chapter II	Y	Y
14330	C447	C44.7 Skin of lower limb, including hip	14250	4	20	Chapter II	Y	Y
14340	C448	C44.8 Overlapping lesion of skin	14250	4	20	Chapter II	Y	Y
14350	C449	C44.9 Malignant neoplasm of skin, unspecified	14250	4	20	Chapter II	Y	Y
14370	C450	C45.0 Mesothelioma of pleura	14360	4	20	Chapter II	Y	Y
14380	C451	C45.1 Mesothelioma of peritoneum	14360	4	20	Chapter II	Y	Y
14390	C452	C45.2 Mesothelioma of pericardium	14360	4	20	Chapter II	Y	Y
14400	C457	C45.7 Mesothelioma of other sites	14360	4	20	Chapter II	Y	Y
14410	C459	C45.9 Mesothelioma, unspecified	14360	4	20	Chapter II	Y	Y
14430	C460	C46.0 Kaposi's sarcoma of skin	14420	4	20	Chapter II	Y	Y
14440	C461	C46.1 Kaposi's sarcoma of soft tissue	14420	4	20	Chapter II	Y	Y
14450	C462	C46.2 Kaposi's sarcoma of palate	14420	4	20	Chapter II	Y	Y
14460	C463	C46.3 Kaposi's sarcoma of lymph nodes	14420	4	20	Chapter II	Y	Y
14470	C467	C46.7 Kaposi's sarcoma of other sites	14420	4	20	Chapter II	Y	Y
14480	C468	C46.8 Kaposi's sarcoma of multiple organs	14420	4	20	Chapter II	Y	Y
14490	C469	C46.9 Kaposi's sarcoma, unspecified	14420	4	20	Chapter II	Y	Y
14510	C470	C47.0 Peripheral nerves of head, face and neck	14500	4	20	Chapter II	Y	Y
14520	C471	C47.1 Peripheral nerves of upper limb, including shoulder	14500	4	20	Chapter II	Y	Y
14530	C472	C47.2 Peripheral nerves of lower limb, including hip	14500	4	20	Chapter II	Y	Y
14540	C473	C47.3 Peripheral nerves of thorax	14500	4	20	Chapter II	Y	Y
14550	C474	C47.4 Peripheral nerves of abdomen	14500	4	20	Chapter II	Y	Y
14560	C475	C47.5 Peripheral nerves of pelvis	14500	4	20	Chapter II	Y	Y
14570	C476	C47.6 Peripheral nerves of trunk, unspecified	14500	4	20	Chapter II	Y	Y
14580	C478	C47.8 Overlapping lesion of peripheral nerves and autonomic nervous system	14500	4	20	Chapter II	Y	Y
14590	C479	C47.9 Peripheral nerves and autonomic nervous system, unspecified	14500	4	20	Chapter II	Y	Y
14610	C480	C48.0 Retroperitoneum	14600	4	20	Chapter II	Y	Y
14620	C481	C48.1 Specified parts of peritoneum	14600	4	20	Chapter II	Y	Y
14630	C482	C48.2 Peritoneum, unspecified	14600	4	20	Chapter II	Y	Y
14640	C488	C48.8 Overlapping lesion of retroperitoneum and peritoneum	14600	4	20	Chapter II	Y	Y
14660	C490	C49.0 Connective and soft tissue of head, face and neck	14650	4	20	Chapter II	Y	Y
14670	C491	C49.1 Connective and soft tissue of upper limb, including shoulder	14650	4	20	Chapter II	Y	Y
14680	C492	C49.2 Connective and soft tissue of lower limb, including hip	14650	4	20	Chapter II	Y	Y
14690	C493	C49.3 Connective and soft tissue of thorax	14650	4	20	Chapter II	Y	Y
14700	C494	C49.4 Connective and soft tissue of abdomen	14650	4	20	Chapter II	Y	Y
14710	C495	C49.5 Connective and soft tissue of pelvis	14650	4	20	Chapter II	Y	Y
14720	C496	C49.6 Connective and soft tissue of trunk, unspecified	14650	4	20	Chapter II	Y	Y
14730	C498	C49.8 Overlapping lesion of connective and soft tissue	14650	4	20	Chapter II	Y	Y
14740	C499	C49.9 Connective and soft tissue, unspecified	14650	4	20	Chapter II	Y	Y
14760	C500	C50.0 Nipple and areola	14750	4	20	Chapter II	Y	Y
14770	C501	C50.1 Central portion of breast	14750	4	20	Chapter II	Y	Y
14780	C502	C50.2 Upper-inner quadrant of breast	14750	4	20	Chapter II	Y	Y
14790	C503	C50.3 Lower-inner quadrant of breast	14750	4	20	Chapter II	Y	Y
14800	C504	C50.4 Upper-outer quadrant of breast	14750	4	20	Chapter II	Y	Y
14810	C505	C50.5 Lower-outer quadrant of breast	14750	4	20	Chapter II	Y	Y
14820	C506	C50.6 Axillary tail of breast	14750	4	20	Chapter II	Y	Y
14830	C508	C50.8 Overlapping lesion of breast	14750	4	20	Chapter II	Y	Y
14840	C509	C50.9 Breast, unspecified	14750	4	20	Chapter II	Y	Y
14860	C510	C51.0 Labium majus	14850	4	20	Chapter II	Y	Y
14870	C511	C51.1 Labium minus	14850	4	20	Chapter II	Y	Y
14880	C512	C51.2 Clitoris	14850	4	20	Chapter II	Y	Y
14890	C518	C51.8 Overlapping lesion of vulva	14850	4	20	Chapter II	Y	Y
14900	C519	C51.9 Vulva, unspecified	14850	4	20	Chapter II	Y	Y
14930	C530	C53.0 Endocervix	14920	4	20	Chapter II	Y	Y
14940	C531	C53.1 Exocervix	14920	4	20	Chapter II	Y	Y
14950	C538	C53.8 Overlapping lesion of cervix uteri	14920	4	20	Chapter II	Y	Y
14960	C539	C53.9 Cervix uteri, unspecified	14920	4	20	Chapter II	Y	Y
14980	C540	C54.0 Isthmus uteri	14970	4	20	Chapter II	Y	Y
14990	C541	C54.1 Endometrium	14970	4	20	Chapter II	Y	Y
15000	C542	C54.2 Myometrium	14970	4	20	Chapter II	Y	Y
15010	C543	C54.3 Fundus uteri	14970	4	20	Chapter II	Y	Y
15020	C548	C54.8 Overlapping lesion of corpus uteri	14970	4	20	Chapter II	Y	Y
15030	C549	C54.9 Corpus uteri, unspecified	14970	4	20	Chapter II	Y	Y
15070	C570	C57.0 Fallopian tube	15060	4	20	Chapter II	Y	Y
15080	C571	C57.1 Broad ligament	15060	4	20	Chapter II	Y	Y
15090	C572	C57.2 Round ligament	15060	4	20	Chapter II	Y	Y
15100	C573	C57.3 Parametrium	15060	4	20	Chapter II	Y	Y
15110	C574	C57.4 Uterine adnexa, unspecified	15060	4	20	Chapter II	Y	Y
15120	C577	C57.7 Other specified female genital organs	15060	4	20	Chapter II	Y	Y
15130	C578	C57.8 Overlapping lesion of female genital organs	15060	4	20	Chapter II	Y	Y
15140	C579	C57.9 Female genital organ, unspecified	15060	4	20	Chapter II	Y	Y
15170	C600	C60.0 Prepuce	15160	4	20	Chapter II	Y	Y
15180	C601	C60.1 Glans penis	15160	4	20	Chapter II	Y	Y
15190	C602	C60.2 Body of penis	15160	4	20	Chapter II	Y	Y
15200	C608	C60.8 Overlapping lesion of penis	15160	4	20	Chapter II	Y	Y
15210	C609	C60.9 Penis, unspecified	15160	4	20	Chapter II	Y	Y
15240	C620	C62.0 Undescended testis	15230	4	20	Chapter II	Y	Y
15250	C621	C62.1 Descended testis	15230	4	20	Chapter II	Y	Y
15260	C629	C62.9 Testis, unspecified	15230	4	20	Chapter II	Y	Y
15280	C630	C63.0 Epididymis	15270	4	20	Chapter II	Y	Y
15290	C631	C63.1 Spermatic cord	15270	4	20	Chapter II	Y	Y
15300	C632	C63.2 Scrotum	15270	4	20	Chapter II	Y	Y
15310	C637	C63.7 Other specified male genital organs	15270	4	20	Chapter II	Y	Y
15320	C638	C63.8 Overlapping lesion of male genital organs	15270	4	20	Chapter II	Y	Y
15330	C639	C63.9 Male genital organ, unspecified	15270	4	20	Chapter II	Y	Y
15380	C670	C67.0 Trigone of bladder	15370	4	20	Chapter II	Y	Y
15390	C671	C67.1 Dome of bladder	15370	4	20	Chapter II	Y	Y
15400	C672	C67.2 Lateral wall of bladder	15370	4	20	Chapter II	Y	Y
15410	C673	C67.3 Anterior wall of bladder	15370	4	20	Chapter II	Y	Y
15420	C674	C67.4 Posterior wall of bladder	15370	4	20	Chapter II	Y	Y
15430	C675	C67.5 Bladder neck	15370	4	20	Chapter II	Y	Y
15440	C676	C67.6 Ureteric orifice	15370	4	20	Chapter II	Y	Y
15450	C677	C67.7 Urachus	15370	4	20	Chapter II	Y	Y
15460	C678	C67.8 Overlapping lesion of bladder	15370	4	20	Chapter II	Y	Y
15470	C679	C67.9 Bladder, unspecified	15370	4	20	Chapter II	Y	Y
15490	C680	C68.0 Urethra	15480	4	20	Chapter II	Y	Y
15500	C681	C68.1 Paraurethral glands	15480	4	20	Chapter II	Y	Y
15510	C688	C68.8 Overlapping lesion of urinary organs	15480	4	20	Chapter II	Y	Y
15520	C689	C68.9 Urinary organ, unspecified	15480	4	20	Chapter II	Y	Y
15540	C690	C69.0 Conjunctiva	15530	4	20	Chapter II	Y	Y
15550	C691	C69.1 Cornea	15530	4	20	Chapter II	Y	Y
15560	C692	C69.2 Retina	15530	4	20	Chapter II	Y	Y
15570	C693	C69.3 Choroid	15530	4	20	Chapter II	Y	Y
15580	C694	C69.4 Ciliary body	15530	4	20	Chapter II	Y	Y
15590	C695	C69.5 Lachrymal gland and duct	15530	4	20	Chapter II	Y	Y
15600	C696	C69.6 Orbit	15530	4	20	Chapter II	Y	Y
15610	C698	C69.8 Overlapping lesion of eye and adnexa	15530	4	20	Chapter II	Y	Y
15620	C699	C69.9 Eye, unspecified	15530	4	20	Chapter II	Y	Y
15640	C700	C70.0 Cerebral meninges	15630	4	20	Chapter II	Y	Y
15650	C701	C70.1 Spinal meninges	15630	4	20	Chapter II	Y	Y
15660	C709	C70.9 Meninges, unspecified	15630	4	20	Chapter II	Y	Y
15680	C710	C71.0 Cerebrum, except lobes and ventricles	15670	4	20	Chapter II	Y	Y
15690	C711	C71.1 Frontal lobe	15670	4	20	Chapter II	Y	Y
15700	C712	C71.2 Temporal lobe	15670	4	20	Chapter II	Y	Y
15710	C713	C71.3 Parietal lobe	15670	4	20	Chapter II	Y	Y
15720	C714	C71.4 Occipital lobe	15670	4	20	Chapter II	Y	Y
15730	C715	C71.5 Cerebral ventricle	15670	4	20	Chapter II	Y	Y
15740	C716	C71.6 Cerebellum	15670	4	20	Chapter II	Y	Y
15750	C717	C71.7 Brain stem	15670	4	20	Chapter II	Y	Y
15760	C718	C71.8 Overlapping lesion of brain	15670	4	20	Chapter II	Y	Y
15770	C719	C71.9 Brain, unspecified	15670	4	20	Chapter II	Y	Y
15790	C720	C72.0 Spinal cord	15780	4	20	Chapter II	Y	Y
15800	C721	C72.1 Cauda equina	15780	4	20	Chapter II	Y	Y
15810	C722	C72.2 Olfactory nerve	15780	4	20	Chapter II	Y	Y
15820	C723	C72.3 Optic nerve	15780	4	20	Chapter II	Y	Y
15830	C724	C72.4 Acoustic nerve	15780	4	20	Chapter II	Y	Y
15840	C725	C72.5 Other and unspecified cranial nerves	15780	4	20	Chapter II	Y	Y
15850	C728	C72.8 Overlapping lesion of brain and other parts of central nervous system	15780	4	20	Chapter II	Y	Y
15860	C729	C72.9 Central nervous system, unspecified	15780	4	20	Chapter II	Y	Y
15890	C740	C74.0 Cortex of adrenal gland	15880	4	20	Chapter II	Y	Y
15900	C741	C74.1 Medulla of adrenal gland	15880	4	20	Chapter II	Y	Y
15910	C749	C74.9 Adrenal gland, unspecified	15880	4	20	Chapter II	Y	Y
15930	C750	C75.0 Parathyroid gland	15920	4	20	Chapter II	Y	Y
15940	C751	C75.1 Pituitary gland	15920	4	20	Chapter II	Y	Y
15950	C752	C75.2 Craniopharyngeal duct	15920	4	20	Chapter II	Y	Y
15960	C753	C75.3 Pineal gland	15920	4	20	Chapter II	Y	Y
15970	C754	C75.4 Carotid body	15920	4	20	Chapter II	Y	Y
15980	C755	C75.5 Aortic body and other paraganglia	15920	4	20	Chapter II	Y	Y
15990	C758	C75.8 Pluriglandular involvement, unspecified	15920	4	20	Chapter II	Y	Y
16000	C759	C75.9 Endocrine gland, unspecified	15920	4	20	Chapter II	Y	Y
16020	C760	C76.0 Head, face and neck	16010	4	20	Chapter II	Y	Y
16030	C761	C76.1 Thorax	16010	4	20	Chapter II	Y	Y
16040	C762	C76.2 Abdomen	16010	4	20	Chapter II	Y	Y
16050	C763	C76.3 Pelvis	16010	4	20	Chapter II	Y	Y
16060	C764	C76.4 Upper limb	16010	4	20	Chapter II	Y	Y
16070	C765	C76.5 Lower limb	16010	4	20	Chapter II	Y	Y
16080	C767	C76.7 Other ill-defined sites	16010	4	20	Chapter II	Y	Y
16090	C768	C76.8 Overlapping lesion of other and ill-defined sites	16010	4	20	Chapter II	Y	Y
16110	C770	C77.0 Lymph nodes of head, face and neck	16100	4	20	Chapter II	Y	Y
16120	C771	C77.1 Intrathoracic lymph nodes	16100	4	20	Chapter II	Y	Y
16130	C772	C77.2 Intra-abdominal lymph nodes	16100	4	20	Chapter II	Y	Y
16140	C773	C77.3 Axillary and upper limb lymph nodes	16100	4	20	Chapter II	Y	Y
16150	C774	C77.4 Inguinal and lower limb lymph nodes	16100	4	20	Chapter II	Y	Y
16160	C775	C77.5 Intrapelvic lymph nodes	16100	4	20	Chapter II	Y	Y
16170	C778	C77.8 Lymph nodes of multiple regions	16100	4	20	Chapter II	Y	Y
16180	C779	C77.9 Lymph node, unspecified	16100	4	20	Chapter II	Y	Y
16200	C780	C78.0 Secondary malignant neoplasm of lung	16190	4	20	Chapter II	Y	Y
16210	C781	C78.1 Secondary malignant neoplasm of mediastinum	16190	4	20	Chapter II	Y	Y
16220	C782	C78.2 Secondary malignant neoplasm of pleura	16190	4	20	Chapter II	Y	Y
16230	C783	C78.3 Secondary malignant neoplasm of other and unspecified respiratory organs	16190	4	20	Chapter II	Y	Y
16240	C784	C78.4 Secondary malignant neoplasm of small intestine	16190	4	20	Chapter II	Y	Y
16250	C785	C78.5 Secondary malignant neoplasm of large intestine and rectum	16190	4	20	Chapter II	Y	Y
16260	C786	C78.6 Secondary malignant neoplasm of retroperitoneum and peritoneum	16190	4	20	Chapter II	Y	Y
16270	C787	C78.7 Secondary malignant neoplasm of liver	16190	4	20	Chapter II	Y	Y
16280	C788	C78.8 Secondary malignant neoplasm of other and unspecified digestive organs	16190	4	20	Chapter II	Y	Y
16300	C790	C79.0 Secondary malignant neoplasm of kidney and renal pelvis	16290	4	20	Chapter II	Y	Y
16310	C791	C79.1 Secondary malignant neoplasm of bladder and other and unspecified urinary organs	16290	4	20	Chapter II	Y	Y
16320	C792	C79.2 Secondary malignant neoplasm of skin	16290	4	20	Chapter II	Y	Y
16330	C793	C79.3 Secondary malignant neoplasm of brain and cerebral meninges	16290	4	20	Chapter II	Y	Y
16340	C794	C79.4 Secondary malignant neoplasm of other and unspecified parts of nervous system	16290	4	20	Chapter II	Y	Y
16350	C795	C79.5 Secondary malignant neoplasm of bone and bone marrow	16290	4	20	Chapter II	Y	Y
16360	C796	C79.6 Secondary malignant neoplasm of ovary	16290	4	20	Chapter II	Y	Y
16370	C797	C79.7 Secondary malignant neoplasm of adrenal gland	16290	4	20	Chapter II	Y	Y
16380	C798	C79.8 Secondary malignant neoplasm of other specified sites	16290	4	20	Chapter II	Y	Y
16390	C799	C79.9 Secondary malignant neoplasm, unspecified site	16290	4	20	Chapter II	Y	Y
16410	C800	C80.0 Malignant neoplasm, primary site unknown, so stated	16400	4	20	Chapter II	Y	Y
16420	C809	C80.9 Malignant neoplasm, unspecified	16400	4	20	Chapter II	Y	Y
